longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_house_value,ocean_proximity,median_income_a,median_income_b,median_income_c
-122.21,37.79,52.0,762.0,190.0,600.0,195.0,125000.0,NEAR BAY,3.0893,3.1482439529591915,3.1245046340961187
-122.22,37.79,46.0,2366.0,575.0,1647.0,527.0,124700.0,NEAR BAY,2.6042,2.6381270619330115,2.6197433187166634
-122.22,37.79,49.0,1826.0,450.0,1201.0,424.0,136700.0,NEAR BAY,2.5,2.4842365377679827,2.5254184338360974
-122.22,37.79,38.0,3049.0,711.0,2167.0,659.0,141700.0,NEAR BAY,2.7969,2.8393552202559524,2.800355339003061
-122.2,37.79,29.0,1640.0,376.0,939.0,340.0,150000.0,NEAR BAY,2.8321,2.788325634198163,2.828633750832166
-122.21,37.79,47.0,1543.0,307.0,859.0,292.0,138800.0,NEAR BAY,2.9583,2.9442883903136208,3.0436515801394877
-122.21,37.79,34.0,2364.0,557.0,1517.0,516.0,139200.0,NEAR BAY,2.8365,2.808965325931655,2.9251627394703434
-122.21,37.79,35.0,1745.0,409.0,1143.0,386.0,143800.0,NEAR BAY,2.875,2.8797077630147134,2.866854596132123
-122.21,37.8,39.0,2003.0,500.0,1109.0,464.0,156500.0,NEAR BAY,3.0682,3.2102367082853536,3.0827823202343514
-122.21,37.8,39.0,2018.0,447.0,1221.0,446.0,151000.0,NEAR BAY,3.0757,2.960837048942911,3.080722939496672
-122.2,37.8,43.0,3045.0,499.0,1115.0,455.0,273000.0,NEAR BAY,4.9559,5.02392073754954,4.796151673832069
-122.2,37.8,52.0,1547.0,293.0,706.0,268.0,217100.0,NEAR BAY,4.7721,4.618179171821917,4.739989915601555
-122.21,37.8,52.0,3519.0,711.0,1883.0,706.0,187100.0,NEAR BAY,3.4861,3.4531959664534293,3.5976345763054756
-122.2,37.8,41.0,2070.0,354.0,804.0,340.0,239600.0,NEAR BAY,5.1184,5.2298736947103555,5.041646943224744
-122.21,37.8,48.0,1321.0,263.0,506.0,252.0,229700.0,NEAR BAY,4.0977,4.102968004684949,4.27099529490944
-122.19,37.8,48.0,1694.0,259.0,610.0,238.0,257300.0,NEAR BAY,4.744,4.641743575470067,4.85521134425384
-122.19,37.8,46.0,1938.0,341.0,768.0,332.0,246900.0,NEAR BAY,4.2727,4.211574436828899,4.307009622956776
-122.19,37.79,50.0,968.0,195.0,462.0,184.0,179900.0,NEAR BAY,2.9844,3.024963830438413,3.0178756140533607
-122.2,37.79,40.0,1060.0,256.0,667.0,235.0,169600.0,NEAR BAY,4.1739,4.1129304543175165,4.097333419403344
-122.2,37.8,46.0,2041.0,405.0,1059.0,399.0,203300.0,NEAR BAY,3.8487,3.8653616834744833,3.828284282026256
-122.19,37.8,52.0,1813.0,271.0,637.0,277.0,263400.0,NEAR BAY,4.0114,4.015056137571803,4.1270405678228945
-122.19,37.79,45.0,2718.0,451.0,1106.0,454.0,231800.0,NEAR BAY,4.6563,4.595619066028861,4.599071340760125
-122.19,37.79,28.0,3144.0,761.0,1737.0,669.0,140500.0,NEAR BAY,2.9297,3.055322259969928,2.991875954166658
-122.2,37.79,35.0,1802.0,459.0,1009.0,390.0,126000.0,NEAR BAY,2.3036,2.332805917196235,2.240157004392256
-122.2,37.79,49.0,882.0,195.0,737.0,210.0,122000.0,NEAR BAY,2.6667,2.558691045283203,2.602797419229058
-122.2,37.79,44.0,1621.0,452.0,1354.0,491.0,134700.0,NEAR BAY,2.619,2.6287664770076224,2.7185945287834112
-122.21,37.79,45.0,2115.0,533.0,1530.0,474.0,139400.0,NEAR BAY,2.4167,2.3847132130118847,2.41612786337362
-122.2,37.79,45.0,2021.0,528.0,1410.0,480.0,115400.0,NEAR BAY,2.7788,2.8261748350146347,2.7488723302804026
-122.21,37.78,46.0,2239.0,508.0,1390.0,569.0,137300.0,NEAR BAY,2.7352,2.6918459455247774,2.809747374200151
-122.21,37.78,52.0,1477.0,300.0,1065.0,269.0,137000.0,NEAR BAY,1.8472,1.8429611769064467,1.8932256315265714
-122.21,37.78,52.0,1056.0,224.0,792.0,245.0,142600.0,NEAR BAY,2.6583,2.6851481536742754,2.707252837216467
-122.21,37.78,49.0,898.0,244.0,779.0,245.0,137500.0,NEAR BAY,3.0536,3.106473401218358,3.018795194265664
-122.22,37.78,44.0,2968.0,710.0,2269.0,610.0,111700.0,NEAR BAY,2.3906,2.3332114281858494,2.376881896859268
-122.21,37.78,43.0,1702.0,460.0,1227.0,407.0,126800.0,NEAR BAY,1.7188,1.7073011855167315,1.7295125524443615
-122.21,37.78,47.0,881.0,248.0,753.0,241.0,111300.0,NEAR BAY,2.625,2.6000653711640496,2.66145596546273
-122.22,37.77,40.0,494.0,114.0,547.0,135.0,114800.0,NEAR BAY,2.8015,2.7648939630988947,2.7730096653477414
-122.22,37.78,50.0,1776.0,473.0,1807.0,440.0,102300.0,NEAR BAY,1.7276,1.7885999749101924,1.7334993086461665
-122.22,37.78,44.0,1678.0,514.0,1700.0,495.0,131900.0,NEAR BAY,2.0801,2.0969480491393977,2.0912240128957733
-122.22,37.78,51.0,1637.0,463.0,1543.0,393.0,119100.0,NEAR BAY,2.489,2.426233196753201,2.5530553984723596
-122.21,37.76,52.0,1420.0,314.0,1085.0,300.0,80600.0,NEAR BAY,1.7546,1.786809611446046,1.7810757148689909
-122.21,37.77,52.0,591.0,173.0,353.0,137.0,80600.0,NEAR BAY,4.0904,4.26400935416521,3.9671315710393142
-122.21,37.77,52.0,745.0,153.0,473.0,149.0,88800.0,NEAR BAY,2.6765,2.731767865397303,2.6650643695867773
-122.2,37.77,49.0,2272.0,498.0,1621.0,483.0,102400.0,NEAR BAY,2.4338,2.3598431475372226,2.3885905406826873
-122.21,37.77,46.0,1234.0,375.0,1183.0,354.0,98700.0,NEAR BAY,2.3309,2.308325975991121,2.357383099374075
-122.21,37.77,43.0,1017.0,328.0,836.0,277.0,100000.0,NEAR BAY,2.2604,2.317674519232429,2.302133916669632
-122.19,37.77,42.0,932.0,254.0,900.0,263.0,92300.0,NEAR BAY,1.8039,1.7783687010194056,1.8075639368488465
-122.2,37.77,39.0,2689.0,597.0,1888.0,537.0,94800.0,NEAR BAY,2.2562,2.2762269078756705,2.244101035869949
-122.2,37.77,41.0,1547.0,415.0,1024.0,341.0,102000.0,NEAR BAY,2.0562,2.088056050813228,2.059044538568812
-122.2,37.78,52.0,2300.0,443.0,1225.0,423.0,158400.0,NEAR BAY,3.5398,3.4741770303341584,3.5545906488851315
-122.2,37.78,39.0,1752.0,399.0,1071.0,376.0,121600.0,NEAR BAY,3.1167,3.1129895464552435,3.076800028309878
-122.2,37.78,50.0,1867.0,403.0,1128.0,378.0,129100.0,NEAR BAY,2.5401,2.375437136589811,2.4781870386587146
-122.2,37.77,43.0,2430.0,502.0,1537.0,484.0,121400.0,NEAR BAY,2.898,2.8386264923082645,2.7791739410934917
-122.21,37.78,44.0,1729.0,414.0,1240.0,393.0,102800.0,NEAR BAY,2.3125,2.3008187229980663,2.3711071735929234
-122.19,37.78,52.0,1026.0,180.0,469.0,168.0,160000.0,NEAR BAY,2.875,2.803252467037021,2.9035410590090103
-122.19,37.77,52.0,2170.0,428.0,1086.0,425.0,143900.0,NEAR BAY,3.3715,3.4815734942241106,3.3959441174949374
-122.19,37.77,52.0,2329.0,445.0,1144.0,417.0,151200.0,NEAR BAY,3.5114,3.410964031308581,3.6002523875031596
-122.19,37.78,52.0,2492.0,415.0,1109.0,375.0,164400.0,NEAR BAY,4.3125,4.274546163022385,4.204215884164029
-122.19,37.78,52.0,2198.0,397.0,984.0,369.0,156500.0,NEAR BAY,3.22,3.2284196931772247,3.108225371594937
-122.18,37.78,33.0,142.0,31.0,575.0,47.0,225000.0,NEAR BAY,3.875,3.9866986799026236,3.904777973530229
-122.19,37.78,49.0,1183.0,205.0,496.0,209.0,174200.0,NEAR BAY,5.2328,5.082528410706165,5.2634926090684075
-122.19,37.78,52.0,1070.0,193.0,555.0,190.0,166900.0,NEAR BAY,3.7262,3.812883615465596,3.5971760913159474
-122.2,37.78,45.0,1766.0,332.0,869.0,327.0,163500.0,NEAR BAY,4.5893,4.590239251738743,4.622299000209624
-122.18,37.79,39.0,617.0,95.0,236.0,106.0,253000.0,NEAR BAY,5.2578,5.154588476290401,5.21571415521747
-122.18,37.79,41.0,1411.0,233.0,626.0,214.0,240700.0,NEAR BAY,7.0875,7.15300316747682,6.973095267532198
-122.18,37.79,46.0,2109.0,387.0,922.0,329.0,208100.0,NEAR BAY,3.9712,3.987010117261227,3.9447181553933777
-122.19,37.79,47.0,1229.0,243.0,582.0,256.0,198100.0,NEAR BAY,2.9514,2.915970398175071,2.8072814515158244
-122.19,37.79,50.0,954.0,217.0,546.0,201.0,172800.0,NEAR BAY,2.6667,2.670422824400858,2.6351596471696146
-122.18,37.81,37.0,1643.0,262.0,620.0,266.0,336700.0,NEAR BAY,5.4446,5.40264243181053,5.367907955739726
-122.18,37.8,34.0,1355.0,195.0,442.0,195.0,318200.0,NEAR BAY,6.2838,6.298066405881796,6.353814407121146
-122.18,37.8,23.0,2317.0,336.0,955.0,328.0,285800.0,NEAR BAY,6.7527,6.842123396116765,6.731330387143659
-122.13,37.77,24.0,2459.0,317.0,916.0,324.0,293000.0,NEAR BAY,7.0712,7.295500842206541,7.1615513915911615
-122.16,37.79,22.0,12842.0,2048.0,4985.0,1967.0,371000.0,NEAR BAY,5.9849,5.836735960421423,5.679725239513709
-122.17,37.78,42.0,1524.0,260.0,651.0,267.0,157300.0,NEAR BAY,3.6875,3.8448112113809,3.625616506085385
-122.17,37.77,30.0,3326.0,746.0,1704.0,703.0,135300.0,NEAR BAY,2.875,2.762754951527456,2.906969830465358
-122.18,37.78,43.0,1985.0,440.0,1085.0,407.0,136700.0,NEAR BAY,3.4205,3.4101163816486157,3.399370570622491
-122.18,37.78,50.0,1642.0,322.0,713.0,284.0,160700.0,NEAR BAY,3.2984,3.3372101094773745,3.3541733404392526
-122.17,37.78,49.0,893.0,177.0,468.0,181.0,140600.0,NEAR BAY,3.875,3.8967768697494654,3.735143274522335
-122.17,37.78,52.0,653.0,128.0,296.0,121.0,144000.0,NEAR BAY,4.175,4.12300459009498,4.236047755114071
-122.16,37.77,48.0,977.0,194.0,446.0,180.0,156300.0,NEAR BAY,4.7708,4.750941807359911,4.709815892395823
-122.16,37.77,45.0,2324.0,397.0,968.0,384.0,176000.0,NEAR BAY,3.5739,3.538661279192456,3.5212781048024953
-122.16,37.77,39.0,1583.0,349.0,857.0,316.0,145800.0,NEAR BAY,3.0958,3.0593088917090423,3.1571616689575603
-122.17,37.77,39.0,1612.0,342.0,912.0,322.0,141900.0,NEAR BAY,3.3958,3.45350157602128,3.4747116771421265
-122.17,37.77,31.0,2424.0,533.0,1360.0,452.0,90700.0,NEAR BAY,1.871,1.8843595194848122,1.909718462627586
-122.17,37.76,41.0,1594.0,367.0,1074.0,355.0,90600.0,NEAR BAY,1.9356,1.9087760837482695,2.0145199062024686
-122.17,37.76,47.0,2118.0,413.0,965.0,382.0,107900.0,NEAR BAY,2.1842,2.2234981209584266,2.2395390488312388
-122.18,37.76,37.0,1575.0,358.0,933.0,320.0,107000.0,NEAR BAY,2.2917,2.3057847662398587,2.255241959621214
-122.17,37.76,38.0,1764.0,397.0,987.0,354.0,98200.0,NEAR BAY,2.4333,2.472858747875417,2.4401929611438495
-122.18,37.76,50.0,1187.0,261.0,907.0,246.0,89500.0,NEAR BAY,1.9479,1.9724290804236602,1.933867409881244
-122.18,37.76,52.0,754.0,175.0,447.0,165.0,93800.0,NEAR BAY,3.9063,3.841533935776702,4.0648246743983805
-122.18,37.76,49.0,2308.0,452.0,1299.0,451.0,96700.0,NEAR BAY,1.8407,1.8200774951861887,1.8813746825122781
-122.18,37.77,27.0,909.0,236.0,396.0,157.0,97500.0,NEAR BAY,2.0786,2.1096664897521844,2.070747874956548
-122.18,37.77,42.0,1180.0,257.0,877.0,268.0,97300.0,NEAR BAY,2.8125,2.8468333274306326,2.8618824261236067
-122.18,37.76,43.0,2018.0,408.0,1111.0,367.0,91200.0,NEAR BAY,1.8913,1.8905093763067122,1.8446908608132404
-122.19,37.76,49.0,1368.0,282.0,790.0,269.0,91400.0,NEAR BAY,1.7056,1.7096022716994292,1.7141369283945624
-122.18,37.77,52.0,2744.0,547.0,1479.0,554.0,96200.0,NEAR BAY,2.2768,2.3349797486946215,2.234090761376826
-122.18,37.77,51.0,2107.0,471.0,1173.0,438.0,120100.0,NEAR BAY,3.2552,3.216686336301232,3.145265893370353
-122.18,37.77,52.0,1748.0,362.0,1029.0,366.0,100000.0,NEAR BAY,2.0556,2.0780922675346627,2.0878538537973266
-122.19,37.76,52.0,2024.0,391.0,1030.0,350.0,94700.0,NEAR BAY,2.4659,2.4559282627672654,2.5107098956324596
-122.2,37.76,47.0,1116.0,259.0,826.0,279.0,85700.0,NEAR BAY,1.75,1.7423811578870472,1.7660024422674196
-122.19,37.77,41.0,2036.0,510.0,1412.0,454.0,89300.0,NEAR BAY,2.0469,2.0918817267666516,2.0394096952932887
-122.19,37.77,45.0,1852.0,393.0,1132.0,349.0,101400.0,NEAR BAY,2.7159,2.760734965244332,2.6471139305860527
-122.19,37.76,41.0,921.0,207.0,522.0,159.0,72500.0,NEAR BAY,1.2083,1.2279592738635914,1.180234891522247
-122.19,37.76,45.0,995.0,238.0,630.0,237.0,74100.0,NEAR BAY,1.925,1.9752609340754417,1.8876827207800564
-122.2,37.75,36.0,606.0,132.0,531.0,133.0,70000.0,NEAR BAY,1.5809,1.5815640994647446,1.5735117178622413
-122.2,37.76,37.0,2680.0,736.0,1925.0,667.0,84600.0,NEAR BAY,1.4097,1.4289269820726902,1.440041783215257
-122.19,37.76,38.0,1493.0,370.0,1144.0,351.0,81800.0,NEAR BAY,0.7683,0.763532441018185,0.7845941711074345
-122.19,37.75,19.0,2207.0,565.0,1481.0,520.0,81400.0,NEAR BAY,1.3194,1.327954101709465,1.2758975981814153
-122.19,37.75,28.0,856.0,189.0,435.0,162.0,81800.0,NEAR BAY,0.8012,0.7991145876968123,0.7900916290124477
-122.19,37.76,26.0,1293.0,297.0,984.0,303.0,85800.0,NEAR BAY,1.9479,1.9516787688041863,1.9198439669995202
-122.19,37.74,36.0,847.0,212.0,567.0,159.0,87100.0,NEAR BAY,1.1765,1.1905040448085307,1.1169318489863658
-122.18,37.74,42.0,541.0,154.0,380.0,123.0,83500.0,NEAR BAY,2.3456,2.3072156313081513,2.3721578658633145
-122.19,37.73,44.0,1066.0,253.0,825.0,244.0,79700.0,NEAR BAY,2.1538,2.2439316742874267,2.1431964194076554
-122.19,37.74,43.0,707.0,147.0,417.0,155.0,83400.0,NEAR BAY,2.5139,2.463319458092958,2.508211419543268
-122.19,37.73,45.0,1528.0,291.0,801.0,287.0,84700.0,NEAR BAY,1.2625,1.2318417375271098,1.2964832442239849
-122.18,37.73,42.0,909.0,215.0,646.0,198.0,80000.0,NEAR BAY,2.9063,2.9736163526330643,2.9114330497061665
-122.18,37.73,43.0,1391.0,293.0,855.0,285.0,76400.0,NEAR BAY,2.5192,2.559087133172629,2.4974980762531525
-122.18,37.73,44.0,548.0,119.0,435.0,136.0,79700.0,NEAR BAY,2.1111,2.137451586915576,2.1352542613140706
-122.18,37.73,42.0,4074.0,874.0,2736.0,780.0,82400.0,NEAR BAY,2.455,2.4858517645048765,2.50699060766686
-122.17,37.74,41.0,1613.0,445.0,1481.0,414.0,97700.0,NEAR BAY,2.4028,2.402211469084069,2.417047045354062
-122.17,37.74,47.0,463.0,134.0,327.0,137.0,97200.0,NEAR BAY,2.15,2.111418062026109,2.1796351527440203
-122.17,37.74,43.0,818.0,193.0,494.0,179.0,101600.0,NEAR BAY,2.4776,2.4813562674676155,2.4703868318199405
-122.17,37.73,43.0,1473.0,371.0,1231.0,341.0,86500.0,NEAR BAY,2.1587,2.129464220267176,2.155165873658668
-122.18,37.74,35.0,504.0,126.0,323.0,109.0,90500.0,NEAR BAY,1.8438,1.879758515289513,1.8479677517129798
-122.17,37.74,46.0,1026.0,226.0,749.0,225.0,107600.0,NEAR BAY,3.0298,3.0208889109104966,2.9841638828875823
-122.17,37.74,46.0,769.0,183.0,693.0,178.0,84200.0,NEAR BAY,2.25,2.212852626144337,2.2244372273533677
-122.18,37.74,46.0,2103.0,391.0,1339.0,354.0,88900.0,NEAR BAY,2.2467,2.2322588485911647,2.3086136438254714
-122.18,37.75,45.0,330.0,76.0,282.0,80.0,80700.0,NEAR BAY,4.0469,4.08032184604616,4.209419950486904
-122.18,37.75,46.0,941.0,218.0,621.0,195.0,87100.0,NEAR BAY,1.325,1.3100612993506946,1.3671932447220119
-122.18,37.75,45.0,990.0,261.0,901.0,260.0,82000.0,NEAR BAY,2.1731,2.1373646571678915,2.1155885887601253
-122.19,37.75,36.0,1126.0,263.0,482.0,150.0,82800.0,NEAR BAY,1.9167,1.9260415055653313,1.8622711812692196
-122.18,37.75,43.0,1036.0,233.0,652.0,213.0,84600.0,NEAR BAY,2.069,2.079136716712479,2.0197284437061094
-122.18,37.75,36.0,1047.0,214.0,651.0,166.0,82100.0,NEAR BAY,1.712,1.6946422656752926,1.7166014260099534
-122.17,37.76,33.0,1280.0,307.0,999.0,286.0,89300.0,NEAR BAY,2.5625,2.538359286837061,2.41855286464167
-122.17,37.75,43.0,1587.0,320.0,907.0,306.0,98300.0,NEAR BAY,1.9821,1.9912989236167313,1.9587587282960697
-122.17,37.75,41.0,1257.0,271.0,828.0,230.0,92300.0,NEAR BAY,2.5043,2.4317712476717652,2.574775974996924
-122.17,37.75,44.0,1218.0,248.0,763.0,254.0,88800.0,NEAR BAY,2.3281,2.262565671737479,2.3738443168363994
-122.17,37.75,48.0,1751.0,390.0,935.0,349.0,90000.0,NEAR BAY,1.4375,1.4168447286389925,1.4228635287960116
-122.16,37.76,45.0,2299.0,514.0,1437.0,484.0,95500.0,NEAR BAY,2.5122,2.5014755613093898,2.4904264892138226
-122.16,37.75,38.0,2457.0,624.0,1516.0,482.0,91700.0,NEAR BAY,1.5625,1.5722158614249377,1.580226303337716
-122.17,37.75,47.0,998.0,211.0,597.0,185.0,100400.0,NEAR BAY,3.1587,3.251904153649571,3.217784668343797
-122.17,37.76,40.0,1685.0,343.0,949.0,342.0,94800.0,NEAR BAY,1.8426,1.8742064724342409,1.8229528254092544
-122.16,37.76,46.0,1827.0,307.0,881.0,302.0,164300.0,NEAR BAY,4.6696,4.6546630208096555,4.647712088499578
-122.16,37.76,36.0,2781.0,574.0,1438.0,519.0,155500.0,NEAR BAY,2.4598,2.4588644786360194,2.431954585395729
-122.15,37.76,39.0,1823.0,286.0,763.0,270.0,196900.0,NEAR BAY,6.0749,5.953094687255236,5.913143705571795
-122.14,37.77,27.0,2229.0,365.0,1297.0,355.0,279100.0,NEAR BAY,4.8304,4.828611482958047,4.809170995991108
-122.14,37.76,34.0,1513.0,231.0,545.0,211.0,252800.0,NEAR BAY,5.5701,5.537942850307019,5.537133080165663
-122.13,37.76,26.0,3266.0,491.0,1222.0,533.0,275400.0,NEAR BAY,5.37,5.40465997338031,5.234606821942818
-122.12,37.75,33.0,1809.0,261.0,808.0,219.0,250000.0,NEAR BAY,6.86,6.746503914544622,6.948642304643896
-122.12,37.75,28.0,794.0,111.0,329.0,109.0,329800.0,NEAR BAY,7.6923,7.772199383829947,7.766656953123879
-122.14,37.75,36.0,690.0,105.0,299.0,109.0,195500.0,NEAR BAY,4.0313,4.154878607599746,4.087393096600335
-122.14,37.75,33.0,1334.0,200.0,579.0,202.0,255900.0,NEAR BAY,6.8323,6.817438360753964,6.727346258207216
-122.13,37.75,30.0,414.0,54.0,137.0,50.0,311100.0,NEAR BAY,4.975,5.014970316348844,4.7776342200275925
-122.13,37.75,36.0,768.0,93.0,229.0,93.0,330000.0,NEAR BAY,5.3602,5.434186196487398,5.410299766422533
-122.13,37.74,41.0,4400.0,666.0,1476.0,648.0,248900.0,NEAR BAY,5.0,4.959877952811416,4.933588728537029
-122.16,37.75,46.0,954.0,161.0,429.0,154.0,142900.0,NEAR BAY,2.925,2.938109410185909,2.872895914205126
-122.15,37.75,40.0,1445.0,256.0,849.0,255.0,126300.0,NEAR BAY,3.8913,3.8922800161832445,3.7934685874127996
-122.15,37.75,44.0,1938.0,399.0,946.0,331.0,135800.0,NEAR BAY,3.225,3.2313001083563995,3.207241696938379
-122.15,37.74,41.0,856.0,178.0,571.0,191.0,130600.0,NEAR BAY,3.1458,3.097165316438949,3.2450391242212273
-122.16,37.75,24.0,1790.0,454.0,1137.0,386.0,107900.0,NEAR BAY,2.537,2.5382436462418987,2.511353491286421
-122.16,37.75,44.0,617.0,131.0,378.0,135.0,111100.0,NEAR BAY,2.5568,2.5822656406211273,2.50107183153348
-122.15,37.74,43.0,1383.0,275.0,853.0,272.0,122000.0,NEAR BAY,3.5083,3.6101209423845475,3.554043559016673
-122.15,37.74,49.0,1325.0,277.0,764.0,282.0,118000.0,NEAR BAY,3.3125,3.3760516922281454,3.3239488135348476
-122.16,37.75,40.0,1227.0,294.0,928.0,261.0,95200.0,NEAR BAY,1.8235,1.9020265642254466,1.746209079120411
-122.16,37.75,35.0,667.0,140.0,406.0,133.0,94300.0,NEAR BAY,3.8047,3.7463094545495967,3.8551005808553063
-122.17,37.74,34.0,1223.0,281.0,824.0,280.0,92500.0,NEAR BAY,2.2917,2.3316819440634555,2.3892561917015023
-122.17,37.75,37.0,1379.0,287.0,835.0,259.0,91800.0,NEAR BAY,2.4962,2.5053531662944812,2.366370844359033
-122.16,37.74,43.0,1534.0,300.0,826.0,295.0,109400.0,NEAR BAY,4.0417,4.218710530303717,3.941812939254195
-122.16,37.74,46.0,1029.0,181.0,567.0,211.0,129500.0,NEAR BAY,3.4844,3.42807130909017,3.2858918442460467
-122.16,37.74,52.0,771.0,147.0,355.0,144.0,143400.0,NEAR BAY,4.1458,4.076173623733739,4.139556058649854
-122.16,37.74,47.0,824.0,223.0,533.0,166.0,98200.0,NEAR BAY,2.625,2.5935318861141887,2.6769952774220958
-122.16,37.74,44.0,1097.0,239.0,609.0,215.0,103100.0,NEAR BAY,2.0227,1.9367799223687712,2.026967927332259
-122.29,37.9,49.0,1283.0,238.0,576.0,236.0,276800.0,NEAR BAY,3.3333,3.2982500157246304,3.426098785210379
-122.29,37.9,52.0,1604.0,263.0,594.0,286.0,270900.0,NEAR BAY,5.338,5.256954997052527,5.426669548995645
-122.29,37.89,52.0,2248.0,422.0,870.0,377.0,246200.0,NEAR BAY,3.4732,3.4836469539837833,3.5914379616797554
-122.3,37.9,38.0,2263.0,522.0,1027.0,509.0,224200.0,NEAR BAY,3.5125,3.5365083572983456,3.5940048064595236
-122.29,37.89,52.0,1571.0,349.0,693.0,326.0,229100.0,NEAR BAY,3.1375,3.255229720160797,3.1122153224447535
-122.3,37.89,46.0,1520.0,402.0,815.0,375.0,211600.0,NEAR BAY,2.8036,2.8568921654547683,2.8073414858540002
-122.3,37.9,15.0,5083.0,1212.0,2420.0,1146.0,256100.0,NEAR BAY,4.5824,4.529527933765852,4.50278749805
-122.3,37.89,36.0,1077.0,293.0,518.0,276.0,206300.0,NEAR BAY,3.0208,2.9665213792158176,3.006864676901668
-122.3,37.89,52.0,1248.0,283.0,620.0,275.0,221300.0,NEAR BAY,4.0875,4.127714392270657,4.092554739187482
-122.33,37.89,42.0,1342.0,291.0,551.0,266.0,207400.0,NEAR BAY,4.5268,4.407271366369179,4.519112830556403
-122.34,37.88,37.0,3061.0,930.0,2556.0,924.0,350000.0,NEAR BAY,1.7375,1.8011431921134389,1.7841433100390502
-122.29,37.89,52.0,3171.0,698.0,1498.0,696.0,218200.0,NEAR BAY,3.1795,3.2545005972766665,3.158504612905191
-122.29,37.88,50.0,1211.0,261.0,523.0,227.0,216700.0,NEAR BAY,3.8672,3.830912078363614,3.7951087084298196
-122.29,37.89,52.0,979.0,175.0,374.0,153.0,270600.0,NEAR BAY,5.1675,4.990447546418459,5.0776256995427556
-122.29,37.89,52.0,2269.0,380.0,1004.0,371.0,261400.0,NEAR BAY,5.1696,5.30957957250971,5.237332127283597
-122.28,37.88,52.0,1844.0,332.0,769.0,334.0,261300.0,NEAR BAY,4.2614,4.2516379980688095,4.141813319755391
-122.29,37.89,52.0,2178.0,421.0,940.0,423.0,232200.0,NEAR BAY,5.0551,5.180245704773141,5.034759675825402
-122.27,37.9,42.0,1650.0,274.0,645.0,256.0,375400.0,NEAR BAY,5.6228,5.443497043202621,5.772085367602935
-122.26,37.9,52.0,1927.0,279.0,705.0,288.0,357300.0,NEAR BAY,7.8864,7.791861776379547,7.93255096764981
-122.27,37.9,52.0,2079.0,273.0,684.0,275.0,374400.0,NEAR BAY,7.9556,7.956434335549559,7.943729387326536
-122.27,37.9,52.0,1803.0,240.0,572.0,236.0,358800.0,NEAR BAY,6.174,6.179801163718071,6.169565783358728
-122.27,37.9,52.0,2041.0,270.0,671.0,253.0,417500.0,NEAR BAY,6.9414,6.87891831072548,6.798467606790286
-122.27,37.89,52.0,3046.0,373.0,975.0,365.0,430500.0,NEAR BAY,8.8342,8.944247617446885,8.682758010821582
-122.28,37.9,52.0,2318.0,328.0,779.0,312.0,362900.0,NEAR BAY,7.1754,7.022187927420163,7.1473898684833745
-122.28,37.9,52.0,2003.0,250.0,658.0,244.0,397000.0,NEAR BAY,10.0825,10.053789176845456,10.13720220652154
-122.28,37.9,52.0,2261.0,328.0,819.0,335.0,346800.0,NEAR BAY,4.9083,4.9201089409826295,5.001376094058565
-122.28,37.89,52.0,1225.0,169.0,412.0,168.0,327100.0,NEAR BAY,5.7912,5.850784363516021,5.801920740923264
-122.28,37.89,52.0,2315.0,408.0,835.0,369.0,290100.0,NEAR BAY,4.5893,4.654616283200266,4.713465730495779
-122.28,37.89,52.0,2070.0,329.0,722.0,306.0,292000.0,NEAR BAY,5.4171,5.295254026486101,5.59101036336383
-122.28,37.89,52.0,2616.0,473.0,1085.0,487.0,270900.0,NEAR BAY,4.125,3.998435580914311,4.1906095450297824
-122.27,37.89,52.0,2640.0,366.0,973.0,355.0,371100.0,NEAR BAY,7.266,7.451671995758291,7.444014298218681
-122.27,37.89,52.0,1978.0,293.0,723.0,272.0,335600.0,NEAR BAY,5.3989,5.434782602385533,5.291924735387557
-122.26,37.9,37.0,2220.0,335.0,903.0,362.0,371300.0,NEAR BAY,7.8336,7.716333117344611,7.653552704504552
-122.25,37.89,41.0,1125.0,195.0,356.0,181.0,344000.0,NEAR BAY,6.1593,6.350380207256718,6.223107068331681
-122.26,37.89,52.0,3078.0,494.0,1005.0,462.0,342200.0,NEAR BAY,6.381,6.395762396828455,6.209834803809527
-122.26,37.89,52.0,3706.0,531.0,1205.0,504.0,370900.0,NEAR BAY,6.6828,6.840420144433234,6.643990060816207
-122.25,37.89,37.0,3000.0,457.0,987.0,450.0,350000.0,NEAR BAY,7.5385,7.5486797614422025,7.654772603566564
-122.25,37.89,42.0,2863.0,460.0,1031.0,448.0,368600.0,NEAR BAY,6.7138,6.990508988361454,6.903582062835031
-122.26,37.88,52.0,2551.0,417.0,894.0,404.0,391800.0,NEAR BAY,6.2425,6.461654304179034,6.210761176061535
-122.26,37.88,52.0,2255.0,410.0,823.0,377.0,415300.0,NEAR BAY,5.7979,5.769030615270664,5.722533759404711
-122.27,37.88,52.0,3360.0,648.0,1232.0,621.0,284900.0,NEAR BAY,4.2813,4.364491734246418,4.308739846803551
-122.27,37.88,52.0,1693.0,391.0,669.0,367.0,287500.0,NEAR BAY,3.5417,3.5874145600129146,3.465656623721429
-122.27,37.88,44.0,2252.0,592.0,989.0,550.0,272900.0,NEAR BAY,3.0132,3.0956792121831294,3.002757535539245
